9.802000,10.132000,1
10.350000,9.768000,1
10.098000,9.988000,1
9.730000,9.910000,1
9.754000,10.430000,1
9.836000,9.902000,1
10.238000,9.866000,1
9.530000,9.862000,1
10.154000,9.820000,1
9.336000,10.456000,1
9.378000,10.210000,1
9.712000,10.264000,1
9.638000,10.208000,1
9.518000,9.956000,1
10.236000,9.910000,1
9.400000,10.086000,1
10.196000,9.746000,1
10.138000,9.828000,1
10.062000,10.260000,1
10.394000,9.984000,1
10.284000,10.348000,1
9.706000,9.978000,1
9.906000,10.588000,1
10.356000,9.198000,1
9.954000,9.704000,1
9.796000,10.378000,1
10.386000,10.608000,1
10.410000,9.912000,1
10.172000,10.598000,1
10.286000,9.712000,1
9.932000,10.234000,1
10.298000,9.948000,1
10.352000,9.932000,1
9.848000,10.328000,1
10.514000,10.498000,1
9.944000,9.934000,1
9.920000,10.022000,1
9.908000,10.606000,1
10.182000,9.990000,1
10.256000,9.250000,1
12.040000,10.028000,2
12.082000,10.044000,2
12.400000,10.156000,2
11.988000,9.926000,2
12.340000,9.918000,2
12.228000,9.978000,2
12.348000,10.488000,2
12.044000,9.358000,2
11.736000,10.122000,2
12.350000,9.798000,2
11.246000,10.122000,2
12.276000,10.990000,2
12.374000,10.018000,2
12.530000,10.000000,2
12.270000,9.792000,2
12.364000,10.176000,2
12.458000,10.180000,2
11.952000,9.682000,2
11.772000,9.924000,2
11.502000,10.008000,2
12.134000,9.482000,2
11.628000,10.286000,2
12.064000,9.616000,2
11.906000,9.820000,2
11.736000,10.290000,2
12.114000,10.904000,2
11.590000,9.712000,2
12.648000,9.814000,2
12.164000,11.018000,2
12.220000,9.796000,2
11.846000,9.634000,2
11.808000,10.058000,2
12.096000,9.846000,2
11.594000,10.078000,2
12.252000,9.938000,2
11.998000,9.676000,2
11.894000,10.012000,2
12.274000,9.936000,2
12.176000,10.364000,2
12.104000,10.388000,2
11.372000,11.466000,3
10.940000,11.482000,3
11.084000,11.554000,3
11.232000,11.374000,3
11.220000,11.640000,3
10.962000,11.750000,3
11.014000,11.746000,3
11.524000,10.982000,3
11.012000,11.364000,3
11.200000,11.062000,3
11.626000,11.894000,3
11.230000,11.728000,3
11.144000,11.910000,3
11.106000,11.868000,3
11.530000,11.918000,3
11.210000,11.114000,3
10.746000,11.702000,3
11.154000,11.692000,3
11.412000,11.924000,3
10.948000,11.532000,3
10.988000,12.298000,3
10.960000,11.392000,3
11.656000,11.346000,3
11.178000,12.062000,3
11.368000,11.560000,3
11.264000,11.724000,3
11.554000,11.576000,3
10.974000,11.114000,3
11.120000,11.634000,3
11.510000,12.052000,3
10.950000,11.402000,3
11.864000,12.406000,3
11.198000,10.854000,3
11.650000,11.496000,3
11.248000,11.722000,3
11.602000,11.888000,3
11.424000,11.454000,3
11.312000,11.718000,3
10.736000,11.680000,3
11.560000,11.798000,3
10.028000,12.268000,4
9.282000,11.976000,4
9.178000,11.530000,4
9.954000,12.398000,4
9.622000,11.558000,4
9.914000,11.844000,4
9.070000,11.092000,4
10.578000,11.354000,4
9.582000,12.140000,4
9.622000,11.528000,4
9.350000,11.710000,4
10.234000,11.974000,4
8.986000,12.310000,4
9.438000,12.110000,4
9.592000,12.012000,4
9.666000,11.880000,4
9.364000,12.012000,4
9.710000,11.772000,4
9.992000,11.836000,4
9.916000,12.028000,4
9.382000,12.226000,4
9.808000,12.230000,4
9.272000,12.152000,4
9.392000,11.180000,4
9.280000,11.976000,4
9.848000,11.632000,4
9.322000,11.514000,4
9.718000,11.950000,4
9.120000,11.760000,4
8.978000,12.370000,4
10.072000,12.202000,4
9.966000,11.822000,4
9.506000,11.648000,4
9.702000,11.536000,4
9.450000,11.960000,4
9.916000,11.962000,4
9.960000,11.538000,4
9.014000,11.744000,4
9.024000,11.846000,4
10.296000,11.610000,4
7.870000,10.838000,5
8.164000,10.534000,5
8.214000,10.620000,5
8.166000,10.698000,5
8.050000,10.746000,5
7.978000,11.130000,5
8.080000,10.992000,5
8.472000,11.082000,5
8.494000,10.584000,5
8.354000,10.380000,5
8.096000,10.714000,5
7.882000,10.832000,5
7.908000,11.346000,5
7.814000,10.872000,5
8.280000,10.104000,5
8.082000,10.676000,5
8.068000,10.118000,5
8.116000,10.698000,5
8.042000,10.790000,5
8.096000,10.878000,5
8.124000,10.932000,5
8.632000,11.124000,5
8.270000,10.716000,5
7.622000,10.148000,5
8.198000,11.398000,5
8.582000,11.064000,5
7.942000,11.076000,5
8.004000,10.574000,5
8.504000,11.378000,5
8.118000,11.012000,5
7.874000,11.296000,5
7.668000,10.924000,5
7.966000,10.720000,5
7.940000,10.996000,5
7.988000,11.228000,5
8.164000,11.112000,5
8.386000,10.772000,5
8.248000,10.994000,5
8.286000,10.734000,5
8.224000,10.316000,5
7.976000,9.578000,6
7.876000,8.796000,6
8.172000,9.010000,6
8.068000,9.202000,6
8.416000,8.654000,6
8.710000,8.458000,6
8.056000,8.434000,6
7.304000,9.266000,6
8.118000,8.608000,6
7.616000,9.446000,6
8.092000,8.956000,6
8.368000,8.968000,6
8.022000,9.334000,6
8.320000,9.062000,6
7.832000,8.952000,6
7.704000,8.672000,6
8.236000,9.108000,6
8.370000,8.904000,6
8.352000,8.896000,6
8.046000,9.228000,6
7.710000,9.538000,6
8.534000,8.550000,6
7.996000,9.172000,6
8.046000,9.204000,6
8.622000,9.174000,6
7.776000,8.898000,6
8.226000,9.038000,6
7.904000,9.194000,6
7.874000,8.856000,6
7.992000,8.952000,6
8.262000,9.468000,6
8.088000,9.294000,6
8.034000,9.792000,6
8.352000,9.016000,6
7.850000,9.334000,6
8.404000,9.366000,6
7.892000,8.808000,6
8.202000,9.232000,6
7.668000,9.026000,6
8.242000,9.308000,6
9.432000,8.610000,7
10.066000,8.190000,7
9.146000,8.044000,7
9.662000,7.866000,7
9.600000,7.874000,7
8.618000,8.552000,7
9.334000,7.658000,7
9.424000,7.830000,7
8.892000,8.166000,7
9.386000,7.746000,7
9.878000,8.054000,7
9.558000,7.948000,7
9.222000,8.002000,7
9.520000,8.282000,7
9.760000,7.932000,7
9.568000,8.052000,7
9.736000,7.552000,7
9.584000,8.478000,7
9.358000,8.242000,7
9.404000,7.790000,7
9.458000,8.540000,7
9.482000,7.766000,7
8.844000,8.024000,7
9.290000,8.472000,7
9.274000,7.566000,7
9.110000,8.014000,7
9.542000,7.688000,7
9.432000,8.122000,7
9.786000,8.066000,7
9.382000,7.664000,7
9.404000,8.228000,7
9.146000,8.158000,7
9.622000,8.004000,7
10.286000,7.892000,7
9.430000,7.676000,7
9.440000,8.058000,7
9.788000,7.684000,7
9.586000,7.910000,7
9.694000,7.448000,7
9.576000,7.866000,7
11.442000,8.688000,8
11.466000,8.558000,8
10.674000,8.936000,8
11.230000,8.126000,8
11.614000,8.588000,8
11.590000,8.496000,8
11.536000,7.586000,8
11.638000,8.266000,8
11.160000,8.430000,8
10.904000,8.532000,8
11.284000,8.742000,8
11.250000,8.192000,8
10.840000,8.218000,8
11.798000,8.836000,8
11.510000,8.094000,8
10.932000,7.796000,8
11.404000,8.206000,8
11.088000,8.326000,8
11.334000,8.170000,8
11.272000,8.394000,8
11.590000,8.408000,8
11.212000,8.516000,8
11.566000,8.024000,8
11.246000,8.584000,8
11.252000,8.566000,8
10.780000,8.294000,8
11.040000,8.322000,8
11.198000,7.886000,8
11.168000,8.262000,8
11.880000,8.080000,8
11.356000,8.586000,8
11.182000,8.342000,8
10.836000,8.664000,8
11.696000,8.906000,8
11.282000,8.280000,8
10.718000,8.534000,8
10.444000,8.684000,8
11.124000,8.618000,8
11.392000,8.940000,8
11.212000,8.308000,8
16.674000,9.638000,9
16.162001,10.302000,9
16.612000,10.218000,9
16.100000,9.702000,9
16.403999,10.072000,9
15.930000,10.106000,9
16.128000,9.888000,9
16.410000,10.188000,9
15.982000,9.920000,9
16.224001,10.020000,9
16.296000,9.458000,9
16.586000,10.174000,9
16.313999,10.716000,9
16.278000,9.452000,9
16.622000,9.652000,9
16.219999,9.494000,9
16.625999,10.162000,9
16.982000,10.596000,9
16.270000,10.128000,9
16.202000,9.700000,9
16.532000,9.776000,9
17.124001,9.726000,9
16.469999,9.698000,9
16.004000,10.280000,9
16.365999,9.796000,9
16.268000,9.522000,9
16.129999,9.748000,9
16.670000,10.498000,9
16.488001,10.542000,9
16.570000,10.210000,9
16.455999,10.112000,9
16.482000,9.986000,9
16.584000,9.754000,9
16.100000,9.930000,9
16.226000,9.670000,9
16.448000,9.566000,9
16.572001,9.624000,9
16.436001,9.410000,9
16.502001,9.980000,9
16.417999,9.966000,9
14.362000,14.644000,10
14.138000,14.630000,10
14.064000,15.072000,10
13.692000,14.958000,10
14.238000,15.296000,10
13.730000,15.128000,10
13.952000,14.868000,10
13.986000,14.770000,10
13.916000,14.996000,10
13.874000,14.954000,10
14.168000,15.276000,10
14.278000,15.152000,10
14.098000,14.900000,10
13.764000,15.212000,10
13.948000,14.218000,10
14.130000,14.838000,10
13.362000,14.932000,10
13.546000,14.844000,10
14.130000,15.110000,10
13.816000,14.602000,10
14.386000,14.686000,10
13.786000,14.726000,10
14.204000,14.822000,10
13.856000,15.206000,10
14.074000,14.384000,10
13.680000,14.988000,10
14.204000,14.976000,10
13.388000,15.390000,10
13.708000,15.048000,10
14.114000,15.366000,10
14.400000,15.040000,10
14.194000,15.040000,10
13.888000,15.436000,10
13.958000,15.322000,10
13.922000,14.802000,10
13.652000,14.602000,10
14.294000,14.996000,10
13.810000,14.526000,10
13.408000,15.340000,10
13.834000,14.778000,10
8.826000,16.474001,11
8.330000,16.488001,11
8.468000,16.378000,11
8.904000,15.846000,11
8.662000,16.354000,11
8.684000,16.775999,11
8.330000,16.066000,11
8.904000,16.402000,11
8.778000,16.486000,11
8.810000,16.458000,11
8.398000,16.576000,11
8.542000,15.918000,11
9.064000,16.455999,11
9.152000,16.094000,11
8.614000,15.908000,11
8.566000,17.011999,11
8.120000,16.110001,11
8.844000,16.025999,11
8.398000,16.282000,11
8.808000,15.590000,11
8.502000,16.166000,11
8.942000,16.190001,11
8.376000,16.112000,11
8.518000,15.840000,11
8.878000,16.004000,11
8.582000,16.774000,11
8.248000,16.153999,11
8.588000,16.240000,11
8.706000,16.374001,11
8.524000,16.392000,11
8.458000,16.452000,11
8.830000,16.360001,11
8.616000,16.112000,11
8.844000,16.362000,11
8.468000,15.928000,11
8.620000,16.674000,11
8.974000,16.530001,11
8.826000,16.084000,11
8.104000,15.962000,11
8.386000,16.240000,11
4.576000,12.878000,12
4.460000,13.160000,12
3.632000,12.862000,12
4.238000,12.506000,12
4.348000,13.268000,12
3.788000,12.372000,12
4.190000,12.772000,12
3.860000,12.706000,12
3.978000,13.308000,12
4.336000,12.854000,12
4.218000,13.030000,12
4.250000,13.002000,12
4.334000,13.060000,12
4.654000,12.566000,12
4.380000,12.792000,12
3.968000,13.016000,12
4.614000,12.526000,12
3.950000,12.670000,12
4.038000,12.670000,12
4.426000,12.238000,12
4.066000,12.514000,12
4.248000,12.392000,12
4.610000,12.950000,12
4.328000,12.990000,12
4.500000,12.522000,12
4.176000,12.710000,12
4.492000,12.464000,12
4.134000,12.834000,12
4.316000,12.764000,12
4.454000,12.084000,12
4.052000,12.934000,12
4.260000,13.118000,12
4.058000,13.718000,12
4.240000,12.626000,12
3.838000,12.232000,12
4.128000,13.400000,12
3.764000,12.380000,12
4.424000,13.186000,12
4.234000,12.994000,12
5.130000,13.296000,12
3.900000,6.742000,13
3.994000,7.206000,13
4.278000,7.222000,13
4.172000,6.848000,13
3.882000,6.894000,13
3.936000,6.994000,13
4.162000,6.870000,13
3.762000,7.100000,13
4.256000,7.612000,13
4.550000,6.822000,13
4.062000,6.984000,13
4.026000,7.230000,13
4.364000,7.184000,13
4.292000,7.208000,13
4.288000,6.910000,13
4.018000,7.062000,13
4.070000,7.104000,13
4.548000,7.654000,13
4.402000,7.082000,13
3.692000,7.490000,13
4.888000,7.194000,13
4.456000,7.146000,13
4.732000,7.154000,13
4.088000,7.212000,13
4.502000,6.928000,13
3.402000,7.434000,13
4.246000,6.692000,13
4.166000,7.256000,13
4.852000,6.830000,13
4.398000,7.428000,13
5.016000,7.054000,13
4.250000,6.760000,13
3.738000,7.082000,13
4.254000,7.264000,13
4.122000,7.238000,13
3.878000,7.232000,13
4.550000,7.290000,13
4.030000,7.126000,13
4.412000,7.022000,13
4.276000,7.244000,13
8.376000,3.788000,14
8.810000,3.864000,14
8.218000,3.548000,14
8.374000,3.748000,14
8.102000,4.300000,14
8.386000,3.952000,14
8.858000,3.274000,14
8.884000,3.504000,14
8.294000,3.380000,14
8.380000,3.178000,14
8.738000,4.294000,14
9.100000,3.840000,14
9.086000,3.600000,14
8.616000,3.450000,14
8.624000,3.698000,14
8.632000,3.820000,14
8.286000,3.704000,14
8.816000,3.580000,14
8.722000,3.854000,14
8.298000,3.378000,14
9.014000,4.034000,14
8.870000,3.554000,14
8.562000,3.662000,14
8.600000,3.828000,14
8.940000,3.836000,14
